dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,dimension,separation,density_ratio,minority_fraction,modes,redundant_fraction,label_noise,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_1,matched_kmeans,logistic,600,20,2,97,3.0927835051546393,3.0,1,9,33,0.4742268041237113,0.865979381443299,1.3588099163163787,1.8052325899480492,0.9392898052691867,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9056444444444445,0.9110608479844584,0.36333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_1,matched_kmeans,random_forest,600,20,2,97,3.0927835051546393,3.0,1,9,33,0.4742268041237113,0.865979381443299,1.3588099163163787,1.8052325899480492,0.9392898052691867,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8961333333333333,0.8977240123050743,0.37333333333333335,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_2,granular_ball,logistic,600,20,2,97,3.0927835051546393,2.0,1,27,31,0.6701030927835051,0.8247422680412371,1.4645157985260004,1.6456390533016623,0.8865979381443299,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8502333333333332,0.860660437030992,0.23666666666666666,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_2,granular_ball,random_forest,600,20,2,97,3.0927835051546393,2.0,1,27,31,0.6701030927835051,0.8247422680412371,1.4645157985260004,1.6456390533016623,0.8865979381443299,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8521333333333334,0.8688974380436651,0.32,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_2,matched_kmeans,logistic,600,20,2,97,3.0927835051546393,3.0,1,9,33,0.4742268041237113,0.865979381443299,1.3588099163163787,1.8052325899480492,0.9392898052691867,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9249111111111111,0.9210208566162107,0.2966666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_2,matched_kmeans,random_forest,600,20,2,97,3.0927835051546393,3.0,1,9,33,0.4742268041237113,0.865979381443299,1.3588099163163787,1.8052325899480492,0.9392898052691867,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9260499999999999,0.9153399084963885,0.4166666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_3,granular_ball,logistic,600,20,2,97,3.0927835051546393,2.0,1,27,31,0.6701030927835051,0.8247422680412371,1.4645157985260004,1.6456390533016623,0.8865979381443299,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8474222222222224,0.8615334051940247,0.2733333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_3,granular_ball,random_forest,600,20,2,97,3.0927835051546393,2.0,1,27,31,0.6701030927835051,0.8247422680412371,1.4645157985260004,1.6456390533016623,0.8865979381443299,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8521333333333334,0.8712241078835923,0.31,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_3,matched_kmeans,logistic,600,20,2,97,3.0927835051546393,3.0,1,9,33,0.4742268041237113,0.865979381443299,1.3588099163163787,1.8052325899480492,0.9392898052691867,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.923988888888889,0.9196985594373098,0.30666666666666664,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,1,0.99,release_3,matched_kmeans,random_forest,600,20,2,97,3.0927835051546393,3.0,1,9,33,0.4742268041237113,0.865979381443299,1.3588099163163787,1.8052325899480492,0.9392898052691867,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9230555555555555,0.9085134511510629,0.2866666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_1,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5387777777777778,0.5513256751375052,0.03666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_1,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4558277777777777,0.4516928312046758,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5387777777777778,0.5513256751375052,0.03666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4558277777777777,0.4516928312046758,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_2,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.45700555555555555,0.4522829855714486,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_2,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_2,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.45700555555555555,0.4522829855714486,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_3,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_3,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4571666666666666,0.45276570214097944,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_3,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.7,release_3,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4571666666666666,0.45276570214097944,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_1,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5387777777777778,0.5513256751375052,0.03666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_1,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4558277777777777,0.4516928312046758,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5387777777777778,0.5513256751375052,0.03666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4558277777777777,0.4516928312046758,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_2,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.45700555555555555,0.4522829855714486,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_2,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_2,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.45700555555555555,0.4522829855714486,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_3,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_3,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4571666666666666,0.45276570214097944,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_3,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.5153555555555556,0.5260941848438786,0.013333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.8,release_3,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.345103854870882,4.345103854870882,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4571666666666666,0.45276570214097944,0.0,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_1,granular_ball,logistic,600,20,2,61,4.918032786885246,2.0,1,123,21,0.7868852459016393,0.9016393442622951,1.3185844180544093,1.519813382655215,0.904974451555819,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.6987555555555556,0.7490891678895748,0.18666666666666668,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_1,granular_ball,random_forest,600,20,2,61,4.918032786885246,2.0,1,123,21,0.7868852459016393,0.9016393442622951,1.3185844180544093,1.519813382655215,0.904974451555819,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.6637722222222222,0.7169930626366099,0.22,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_1,matched_kmeans,logistic,600,20,2,61,4.918032786885246,5.0,1,13,6,0.2786885245901639,0.6065573770491803,2.107234176961786,2.3880998776793634,0.9018159891110711,1.0,0.8333333333333334,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.876788888888889,0.8759828396360136,0.31,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_1,matched_kmeans,random_forest,600,20,2,61,4.918032786885246,5.0,1,13,6,0.2786885245901639,0.6065573770491803,2.107234176961786,2.3880998776793634,0.9018159891110711,1.0,0.8333333333333334,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8491666666666666,0.8434334658363387,0.14333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_2,granular_ball,logistic,600,20,2,61,4.918032786885246,2.0,1,123,21,0.7868852459016393,0.9016393442622951,1.3185844180544093,1.519813382655215,0.904974451555819,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.7319888888888888,0.7561092351627888,0.13333333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_2,granular_ball,random_forest,600,20,2,61,4.918032786885246,2.0,1,123,21,0.7868852459016393,0.9016393442622951,1.3185844180544093,1.519813382655215,0.904974451555819,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.73845,0.7734814592928317,0.24333333333333335,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_2,matched_kmeans,logistic,600,20,2,61,4.918032786885246,5.0,1,13,6,0.2786885245901639,0.6065573770491803,2.107234176961786,2.3880998776793634,0.9018159891110711,1.0,0.8333333333333334,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8799888888888889,0.874708111575803,0.27666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_2,matched_kmeans,random_forest,600,20,2,61,4.918032786885246,5.0,1,13,6,0.2786885245901639,0.6065573770491803,2.107234176961786,2.3880998776793634,0.9018159891110711,1.0,0.8333333333333334,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8639833333333334,0.8503898511472765,0.17666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_3,granular_ball,logistic,600,20,2,61,4.918032786885246,2.0,1,123,21,0.7868852459016393,0.9016393442622951,1.3185844180544093,1.519813382655215,0.904974451555819,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.7267333333333333,0.7535127108567812,0.12,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_3,granular_ball,random_forest,600,20,2,61,4.918032786885246,2.0,1,123,21,0.7868852459016393,0.9016393442622951,1.3185844180544093,1.519813382655215,0.904974451555819,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.732311111111111,0.7713352696459141,0.2633333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_3,matched_kmeans,logistic,600,20,2,61,4.918032786885246,5.0,1,13,6,0.2786885245901639,0.6065573770491803,2.107234176961786,2.3880998776793634,0.9018159891110711,1.0,0.8333333333333334,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8816444444444446,0.8761593324930548,0.2733333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.9,release_3,matched_kmeans,random_forest,600,20,2,61,4.918032786885246,5.0,1,13,6,0.2786885245901639,0.6065573770491803,2.107234176961786,2.3880998776793634,0.9018159891110711,1.0,0.8333333333333334,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8623777777777779,0.849615660710588,0.18,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_1,granular_ball,logistic,600,20,2,98,3.061224489795918,2.0,1,54,34,0.7551020408163265,0.8877551020408163,1.3018343913610786,1.5387192512591321,0.9123771730914588,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8094444444444444,0.8485118647421486,0.37666666666666665,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_1,granular_ball,random_forest,600,20,2,98,3.061224489795918,2.0,1,54,34,0.7551020408163265,0.8877551020408163,1.3018343913610786,1.5387192512591321,0.9123771730914588,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.7920444444444446,0.8316397233404933,0.38666666666666666,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_1,matched_kmeans,logistic,600,20,2,98,3.061224489795918,2.0,1,9,29,0.5204081632653061,0.8571428571428571,1.394236148792653,1.825226417055053,0.9205539358600584,1.0,0.8616071428571428,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9279000000000001,0.9322997912120671,0.5266666666666666,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_1,matched_kmeans,random_forest,600,20,2,98,3.061224489795918,2.0,1,9,29,0.5204081632653061,0.8571428571428571,1.394236148792653,1.825226417055053,0.9205539358600584,1.0,0.8616071428571428,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9061277777777779,0.9074899291196561,0.4866666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_2,granular_ball,logistic,600,20,2,98,3.061224489795918,2.0,1,54,34,0.7551020408163265,0.8877551020408163,1.3018343913610786,1.5387192512591321,0.9123771730914588,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8382333333333334,0.8623251048939699,0.30666666666666664,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_2,granular_ball,random_forest,600,20,2,98,3.061224489795918,2.0,1,54,34,0.7551020408163265,0.8877551020408163,1.3018343913610786,1.5387192512591321,0.9123771730914588,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8477,0.8785875548479243,0.44,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_2,matched_kmeans,logistic,600,20,2,98,3.061224489795918,2.0,1,9,29,0.5204081632653061,0.8571428571428571,1.394236148792653,1.825226417055053,0.9205539358600584,1.0,0.8616071428571428,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9413,0.9374660918836679,0.45,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_2,matched_kmeans,random_forest,600,20,2,98,3.061224489795918,2.0,1,9,29,0.5204081632653061,0.8571428571428571,1.394236148792653,1.825226417055053,0.9205539358600584,1.0,0.8616071428571428,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9389777777777778,0.9374049899549839,0.4766666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_3,granular_ball,logistic,600,20,2,98,3.061224489795918,2.0,1,54,34,0.7551020408163265,0.8877551020408163,1.3018343913610786,1.5387192512591321,0.9123771730914588,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8312777777777777,0.8587294190094722,0.34,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_3,granular_ball,random_forest,600,20,2,98,3.061224489795918,2.0,1,54,34,0.7551020408163265,0.8877551020408163,1.3018343913610786,1.5387192512591321,0.9123771730914588,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8420888888888889,0.8741952866426044,0.44333333333333336,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_3,matched_kmeans,logistic,600,20,2,98,3.061224489795918,2.0,1,9,29,0.5204081632653061,0.8571428571428571,1.394236148792653,1.825226417055053,0.9205539358600584,1.0,0.8616071428571428,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9426333333333333,0.9385317074389541,0.45,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.95,release_3,matched_kmeans,random_forest,600,20,2,98,3.061224489795918,2.0,1,9,29,0.5204081632653061,0.8571428571428571,1.394236148792653,1.825226417055053,0.9205539358600584,1.0,0.8616071428571428,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9393888888888888,0.938102668904161,0.44,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_1,granular_ball,logistic,600,20,2,112,2.6785714285714284,2.0,1,17,36,0.7232142857142857,0.8839285714285714,1.3684956394175722,1.576279946307191,0.9151785714285714,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8651888888888888,0.8877772219154063,0.37666666666666665,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_1,granular_ball,random_forest,600,20,2,112,2.6785714285714284,2.0,1,17,36,0.7232142857142857,0.8839285714285714,1.3684956394175722,1.576279946307191,0.9151785714285714,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8405111111111111,0.8700060072762716,0.36333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_1,matched_kmeans,logistic,600,20,2,112,2.6785714285714284,2.0,1,8,40,0.5982142857142857,0.8928571428571429,1.1986904313020932,1.5327367141376622,0.9214817176870749,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9382999999999999,0.9436750470421763,0.53,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_1,matched_kmeans,random_forest,600,20,2,112,2.6785714285714284,2.0,1,8,40,0.5982142857142857,0.8928571428571429,1.1986904313020932,1.5327367141376622,0.9214817176870749,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9179611111111111,0.9225289528823845,0.44666666666666666,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_2,granular_ball,logistic,600,20,2,112,2.6785714285714284,2.0,1,17,36,0.7232142857142857,0.8839285714285714,1.3684956394175722,1.576279946307191,0.9151785714285714,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8910222222222222,0.9046260275172586,0.4033333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_2,granular_ball,random_forest,600,20,2,112,2.6785714285714284,2.0,1,17,36,0.7232142857142857,0.8839285714285714,1.3684956394175722,1.576279946307191,0.9151785714285714,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8950888888888888,0.9142772218687504,0.49666666666666665,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_2,matched_kmeans,logistic,600,20,2,112,2.6785714285714284,2.0,1,8,40,0.5982142857142857,0.8928571428571429,1.1986904313020932,1.5327367141376622,0.9214817176870749,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9517666666666666,0.9495142558285905,0.35333333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_2,matched_kmeans,random_forest,600,20,2,112,2.6785714285714284,2.0,1,8,40,0.5982142857142857,0.8928571428571429,1.1986904313020932,1.5327367141376622,0.9214817176870749,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9440444444444446,0.9432013671812506,0.45,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_3,granular_ball,logistic,600,20,2,112,2.6785714285714284,2.0,1,17,36,0.7232142857142857,0.8839285714285714,1.3684956394175722,1.576279946307191,0.9151785714285714,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8895888888888888,0.9028038478151372,0.4033333333333333,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_3,granular_ball,random_forest,600,20,2,112,2.6785714285714284,2.0,1,17,36,0.7232142857142857,0.8839285714285714,1.3684956394175722,1.576279946307191,0.9151785714285714,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.8949222222222222,0.913917894552224,0.48333333333333334,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_3,matched_kmeans,logistic,600,20,2,112,2.6785714285714284,2.0,1,8,40,0.5982142857142857,0.8928571428571429,1.1986904313020932,1.5327367141376622,0.9214817176870749,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9523222222222222,0.9496689457190238,0.39666666666666667,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,7,0.99,release_3,matched_kmeans,random_forest,600,20,2,112,2.6785714285714284,2.0,1,8,40,0.5982142857142857,0.8928571428571429,1.1986904313020932,1.5327367141376622,0.9214817176870749,1.0,1.0,1.0,20,0.75,1.0,0.1,3,0.5,0.02,0.9465555555555554,0.9456681107687026,0.49,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,21,0.7,release_1,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.32923295174238,4.32923295174238,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4947,0.4952530137813763,0.0033333333333333335,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,21,0.7,release_1,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.32923295174238,4.32923295174238,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4944722222222222,0.502306150639329,0.0033333333333333335,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,21,0.7,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.32923295174238,4.32923295174238,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4947,0.4952530137813763,0.0033333333333333335,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,21,0.7,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.32923295174238,4.32923295174238,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4944722222222222,0.502306150639329,0.0033333333333333335,nan
syn_sep0.75_density1_minority0.1_modes3,controlled_gaussian_mixture,21,0.7,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.32923295174238,4.32923295174238,0.88,0.88,0.88,0.88,20,0.75,1.0,0.1,3,0.5,0.02,0.4682888888888889,0.4680339687196279,0.0033333333333333335,nan
