dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,dimension,separation,density_ratio,minority_fraction,modes,redundant_fraction,label_noise,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4906777777777777,0.4849237033971674,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4344722222222222,0.4633410536835274,0.02666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4985,0.4857943364851511,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_2,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.43693888888888893,0.4656220974231694,0.023333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_2,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4985,0.4857943364851511,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_2,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.43693888888888893,0.4656220974231694,0.023333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_3,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4985,0.4857943364851511,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_3,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.43744999999999995,0.4640890771679209,0.02,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_3,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4985,0.4857943364851511,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.7,release_3,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.144687452060579,4.144687452060579,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.43744999999999995,0.4640890771679209,0.02,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_1,granular_ball,logistic,600,20,2,9,33.333333333333336,30.0,3,94,0,0.0,0.3333333333333333,2.018922744556551,1.4868593561382346,0.9370370370370371,1.0,0.8333333333333334,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.49844444444444436,0.48646123465390606,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_1,granular_ball,random_forest,600,20,2,9,33.333333333333336,30.0,3,94,0,0.0,0.3333333333333333,2.018922744556551,1.4868593561382346,0.9370370370370371,1.0,0.8333333333333334,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.4574,0.4725786028473872,0.013333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_1,matched_kmeans,logistic,600,20,2,9,33.333333333333336,31.0,19,68,0,0.0,0.0,2.3821408890109717,2.4682512211953473,0.9581938466443487,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5396666666666666,0.5130328425717292,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_1,matched_kmeans,random_forest,600,20,2,9,33.333333333333336,31.0,19,68,0,0.0,0.0,2.3821408890109717,2.4682512211953473,0.9581938466443487,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5103777777777778,0.5102040819906825,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_2,granular_ball,logistic,600,20,2,9,33.333333333333336,30.0,3,94,0,0.0,0.3333333333333333,2.018922744556551,1.4868593561382346,0.9370370370370371,1.0,0.8333333333333334,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5139222222222222,0.5088078655426438,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_2,granular_ball,random_forest,600,20,2,9,33.333333333333336,30.0,3,94,0,0.0,0.3333333333333333,2.018922744556551,1.4868593561382346,0.9370370370370371,1.0,0.8333333333333334,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.4475,0.4689221754199539,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_2,matched_kmeans,logistic,600,20,2,9,33.333333333333336,31.0,19,68,0,0.0,0.0,2.3821408890109717,2.4682512211953473,0.9581938466443487,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5250555555555556,0.5175935956231024,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_2,matched_kmeans,random_forest,600,20,2,9,33.333333333333336,31.0,19,68,0,0.0,0.0,2.3821408890109717,2.4682512211953473,0.9581938466443487,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5286666666666666,0.5108383682792861,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_3,granular_ball,logistic,600,20,2,9,33.333333333333336,30.0,3,94,0,0.0,0.3333333333333333,2.018922744556551,1.4868593561382346,0.9370370370370371,1.0,0.8333333333333334,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.4957444444444444,0.49141583817460666,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_3,granular_ball,random_forest,600,20,2,9,33.333333333333336,30.0,3,94,0,0.0,0.3333333333333333,2.018922744556551,1.4868593561382346,0.9370370370370371,1.0,0.8333333333333334,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.45737777777777777,0.47696424021135075,0.02,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_3,matched_kmeans,logistic,600,20,2,9,33.333333333333336,31.0,19,68,0,0.0,0.0,2.3821408890109717,2.4682512211953473,0.9581938466443487,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5238444444444444,0.5144583851519577,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.8,release_3,matched_kmeans,random_forest,600,20,2,9,33.333333333333336,31.0,19,68,0,0.0,0.0,2.3821408890109717,2.4682512211953473,0.9581938466443487,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5151111111111111,0.5053008613874439,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_1,granular_ball,logistic,600,20,2,18,16.666666666666668,5.0,1,94,4,0.2777777777777778,0.5555555555555556,1.211840820644059,0.9525969209865339,0.9793582887700535,1.0,0.97,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.4960222222222222,0.5021827199809504,0.02,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_1,granular_ball,random_forest,600,20,2,18,16.666666666666668,5.0,1,94,4,0.2777777777777778,0.5555555555555556,1.211840820644059,0.9525969209865339,0.9793582887700535,1.0,0.97,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.48625000000000007,0.5017296159146933,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_1,matched_kmeans,logistic,600,20,2,18,16.666666666666668,16.5,6,31,0,0.0,0.0,1.8597158270171843,1.948402776938992,0.9503948940451489,1.0,0.925,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6157222222222222,0.6230146743422823,0.06333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_1,matched_kmeans,random_forest,600,20,2,18,16.666666666666668,16.5,6,31,0,0.0,0.0,1.8597158270171843,1.948402776938992,0.9503948940451489,1.0,0.925,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5850111111111111,0.6047509334289203,0.056666666666666664,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_2,granular_ball,logistic,600,20,2,18,16.666666666666668,5.0,1,94,4,0.2777777777777778,0.5555555555555556,1.211840820644059,0.9525969209865339,0.9793582887700535,1.0,0.97,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.4823444444444444,0.4858191294229751,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_2,granular_ball,random_forest,600,20,2,18,16.666666666666668,5.0,1,94,4,0.2777777777777778,0.5555555555555556,1.211840820644059,0.9525969209865339,0.9793582887700535,1.0,0.97,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5150555555555556,0.5117309418689115,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_2,matched_kmeans,logistic,600,20,2,18,16.666666666666668,16.5,6,31,0,0.0,0.0,1.8597158270171843,1.948402776938992,0.9503948940451489,1.0,0.925,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5988,0.6076443603750351,0.06,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_2,matched_kmeans,random_forest,600,20,2,18,16.666666666666668,16.5,6,31,0,0.0,0.0,1.8597158270171843,1.948402776938992,0.9503948940451489,1.0,0.925,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5874777777777778,0.602967519277506,0.06333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_3,granular_ball,logistic,600,20,2,18,16.666666666666668,5.0,1,94,4,0.2777777777777778,0.5555555555555556,1.211840820644059,0.9525969209865339,0.9793582887700535,1.0,0.97,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5075555555555555,0.5112352178089214,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_3,granular_ball,random_forest,600,20,2,18,16.666666666666668,5.0,1,94,4,0.2777777777777778,0.5555555555555556,1.211840820644059,0.9525969209865339,0.9793582887700535,1.0,0.97,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5179444444444444,0.5156643608178244,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_3,matched_kmeans,logistic,600,20,2,18,16.666666666666668,16.5,6,31,0,0.0,0.0,1.8597158270171843,1.948402776938992,0.9503948940451489,1.0,0.925,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5889666666666666,0.6028897998623354,0.056666666666666664,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.9,release_3,matched_kmeans,random_forest,600,20,2,18,16.666666666666668,16.5,6,31,0,0.0,0.0,1.8597158270171843,1.948402776938992,0.9503948940451489,1.0,0.925,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5806111111111112,0.6057478697366506,0.06,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_1,granular_ball,logistic,600,20,2,29,10.344827586206897,3.0,1,94,8,0.4827586206896552,0.7241379310344828,0.8218269781157945,0.5653040099461834,0.9641379310344828,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5184,0.5255316041763968,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_1,granular_ball,random_forest,600,20,2,29,10.344827586206897,3.0,1,94,8,0.4827586206896552,0.7241379310344828,0.8218269781157945,0.5653040099461834,0.9641379310344828,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5611,0.589030675280481,0.06,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_1,matched_kmeans,logistic,600,20,2,29,10.344827586206897,8.0,2,30,0,0.06896551724137931,0.2413793103448276,1.6593776379705896,1.7182361937052142,0.9716866945315222,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6516555555555557,0.645932251995819,0.05333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_1,matched_kmeans,random_forest,600,20,2,29,10.344827586206897,8.0,2,30,0,0.06896551724137931,0.2413793103448276,1.6593776379705896,1.7182361937052142,0.9716866945315222,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6465222222222221,0.6344607419694512,0.03666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_2,granular_ball,logistic,600,20,2,29,10.344827586206897,3.0,1,94,8,0.4827586206896552,0.7241379310344828,0.8218269781157945,0.5653040099461834,0.9641379310344828,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5145666666666667,0.5130594056648038,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_2,granular_ball,random_forest,600,20,2,29,10.344827586206897,3.0,1,94,8,0.4827586206896552,0.7241379310344828,0.8218269781157945,0.5653040099461834,0.9641379310344828,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5742444444444444,0.5913058248481557,0.06666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_2,matched_kmeans,logistic,600,20,2,29,10.344827586206897,8.0,2,30,0,0.06896551724137931,0.2413793103448276,1.6593776379705896,1.7182361937052142,0.9716866945315222,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6511777777777777,0.6397743969408698,0.02666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_2,matched_kmeans,random_forest,600,20,2,29,10.344827586206897,8.0,2,30,0,0.06896551724137931,0.2413793103448276,1.6593776379705896,1.7182361937052142,0.9716866945315222,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6409888888888888,0.6403958957223743,0.043333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_3,granular_ball,logistic,600,20,2,29,10.344827586206897,3.0,1,94,8,0.4827586206896552,0.7241379310344828,0.8218269781157945,0.5653040099461834,0.9641379310344828,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5131,0.5118474516569806,0.023333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_3,granular_ball,random_forest,600,20,2,29,10.344827586206897,3.0,1,94,8,0.4827586206896552,0.7241379310344828,0.8218269781157945,0.5653040099461834,0.9641379310344828,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5763444444444444,0.593964991330107,0.05,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_3,matched_kmeans,logistic,600,20,2,29,10.344827586206897,8.0,2,30,0,0.06896551724137931,0.2413793103448276,1.6593776379705896,1.7182361937052142,0.9716866945315222,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6526777777777777,0.6469612842143259,0.07666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.95,release_3,matched_kmeans,random_forest,600,20,2,29,10.344827586206897,8.0,2,30,0,0.06896551724137931,0.2413793103448276,1.6593776379705896,1.7182361937052142,0.9716866945315222,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6481444444444444,0.6377165414353247,0.05,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_1,granular_ball,logistic,600,20,2,33,9.090909090909092,2.0,1,94,9,0.5454545454545454,0.7575757575757576,0.7462055647135936,0.5046421947369902,0.9696969696969697,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5336777777777777,0.5421954095894632,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_1,granular_ball,random_forest,600,20,2,33,9.090909090909092,2.0,1,94,9,0.5454545454545454,0.7575757575757576,0.7462055647135936,0.5046421947369902,0.9696969696969697,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5965888888888888,0.6105406167485536,0.04,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_1,matched_kmeans,logistic,600,20,2,33,9.090909090909092,7.0,1,31,1,0.09090909090909091,0.3333333333333333,1.5403894622862753,1.5719909331797575,0.9791209998321434,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6805000000000001,0.6597064960109907,0.05,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_1,matched_kmeans,random_forest,600,20,2,33,9.090909090909092,7.0,1,31,1,0.09090909090909091,0.3333333333333333,1.5403894622862753,1.5719909331797575,0.9791209998321434,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6074999999999999,0.5787989476543667,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_2,granular_ball,logistic,600,20,2,33,9.090909090909092,2.0,1,94,9,0.5454545454545454,0.7575757575757576,0.7462055647135936,0.5046421947369902,0.9696969696969697,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5381666666666667,0.5399148642151341,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_2,granular_ball,random_forest,600,20,2,33,9.090909090909092,2.0,1,94,9,0.5454545454545454,0.7575757575757576,0.7462055647135936,0.5046421947369902,0.9696969696969697,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6211222222222222,0.615082052559506,0.06,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_2,matched_kmeans,logistic,600,20,2,33,9.090909090909092,7.0,1,31,1,0.09090909090909091,0.3333333333333333,1.5403894622862753,1.5719909331797575,0.9791209998321434,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6756444444444445,0.6615342088681221,0.1,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_2,matched_kmeans,random_forest,600,20,2,33,9.090909090909092,7.0,1,31,1,0.09090909090909091,0.3333333333333333,1.5403894622862753,1.5719909331797575,0.9791209998321434,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6089500000000001,0.5864802859134501,0.03333333333333333,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_3,granular_ball,logistic,600,20,2,33,9.090909090909092,2.0,1,94,9,0.5454545454545454,0.7575757575757576,0.7462055647135936,0.5046421947369902,0.9696969696969697,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5304222222222224,0.5256586471593052,0.013333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_3,granular_ball,random_forest,600,20,2,33,9.090909090909092,2.0,1,94,9,0.5454545454545454,0.7575757575757576,0.7462055647135936,0.5046421947369902,0.9696969696969697,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6263888888888889,0.62814885653853,0.07333333333333333,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_3,matched_kmeans,logistic,600,20,2,33,9.090909090909092,7.0,1,31,1,0.09090909090909091,0.3333333333333333,1.5403894622862753,1.5719909331797575,0.9791209998321434,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6784222222222221,0.6773419495056299,0.08333333333333333,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,42,0.99,release_3,matched_kmeans,random_forest,600,20,2,33,9.090909090909092,7.0,1,31,1,0.09090909090909091,0.3333333333333333,1.5403894622862753,1.5719909331797575,0.9791209998321434,1.0,1.0,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.6139222222222221,0.5893937778880287,0.013333333333333334,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_1,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.5108999999999999,0.507200959036895,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_1,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4610555555555556,0.4603566853411756,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_1,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.5108999999999999,0.507200959036895,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_1,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4610555555555556,0.4603566853411756,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_2,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.49528888888888883,0.5014364893942753,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_2,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4626444444444444,0.4616514694220621,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_2,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.49528888888888883,0.5014364893942753,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_2,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.4626444444444444,0.4616514694220621,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_3,granular_ball,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.49528888888888883,0.5014364893942753,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_3,granular_ball,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.46271111111111113,0.4615108597625399,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_3,matched_kmeans,logistic,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.49528888888888883,0.5014364893942753,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.7,release_3,matched_kmeans,random_forest,600,20,2,1,300.0,300.0,300,300,0,0.0,0.0,4.1690735484351915,4.1690735484351915,0.7,0.7,0.7,0.7,20,2.0,5.0,0.3,3,0.8,0.0,0.46271111111111113,0.4615108597625399,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.8,release_1,granular_ball,logistic,600,20,2,6,50.0,50.0,11,90,0,0.0,0.0,2.312051266814912,2.150290767007241,0.9634300126103404,1.0,0.9508196721311476,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.49417777777777777,0.48499463946469246,0.0033333333333333335,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.8,release_1,granular_ball,random_forest,600,20,2,6,50.0,50.0,11,90,0,0.0,0.0,2.312051266814912,2.150290767007241,0.9634300126103404,1.0,0.9508196721311476,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5245555555555556,0.5192680895084248,0.006666666666666667,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.8,release_1,matched_kmeans,logistic,600,20,2,6,50.0,48.5,26,69,0,0.0,0.0,2.474749475456481,2.5964235007735335,0.9086517347386912,1.0,0.7954545454545454,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5096444444444445,0.4916797986598376,0.01,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.8,release_1,matched_kmeans,random_forest,600,20,2,6,50.0,48.5,26,69,0,0.0,0.0,2.474749475456481,2.5964235007735335,0.9086517347386912,1.0,0.7954545454545454,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5210777777777778,0.5358517102923781,0.016666666666666666,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.8,release_2,granular_ball,logistic,600,20,2,6,50.0,50.0,11,90,0,0.0,0.0,2.312051266814912,2.150290767007241,0.9634300126103404,1.0,0.9508196721311476,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.45777777777777773,0.45308146069345123,0.0,nan
syn2_d20_redundant0.8_noise0,controlled_gaussian_mixture_round2,99,0.8,release_2,granular_ball,random_forest,600,20,2,6,50.0,50.0,11,90,0,0.0,0.0,2.312051266814912,2.150290767007241,0.9634300126103404,1.0,0.9508196721311476,1.0,20,2.0,5.0,0.3,3,0.8,0.0,0.5237,0.5284495159351246,0.01,nan
